9.906567570783134657e-01
9.937374717933098456e-01
9.550068059943583876e-01
9.863231353048546035e-01
9.405815678663668189e-01
1.068791622708551436e+00
1.009667504355715950e+00
9.900620917104147045e-01
1.118856924083416082e+00
1.029251720293114625e+00
1.035157625173205531e+00
9.552658221592305043e-01
9.890323697582381612e-01
9.700177821483424445e-01
9.934922489842041848e-01
1.010750289033626848e+00
1.030246043960641789e+00
9.903361290016162721e-01
9.857134293183004159e-01
9.951492521015107284e-01
9.298386480011406885e-01
1.092731044601445989e+00
1.034072462807600346e+00
9.522777246580804711e-01
9.945806438517351689e-01
1.040073452997040349e+00
9.958676158737239659e-01
9.868061829055324585e-01
1.018628379763734548e+00
1.038731839054993777e+00
9.848314079061601944e-01
9.710774295314295035e-01
9.926142335831944497e-01
9.535759937863456104e-01
1.027705250411678595e+00
1.022087168563043047e+00
1.051815626763272560e+00
9.145532717304640791e-01
1.021312057830119358e+00
1.079560908653147244e+00
9.496744784757849001e-01
9.942522297255833585e-01
9.924342545707550700e-01
1.020113260821189805e+00
9.150764028604317923e-01
1.083936457950249510e+00
1.032150687425532620e+00
9.943074032076978375e-01
9.612447485414327142e-01
1.023263273247931204e+00
9.458608257171731148e-01
9.866077749369313032e-01
1.010646327560528634e+00
1.055102605505122915e+00
1.047473726868000554e+00
9.944992483167049979e-01
1.070485420768512386e+00
8.819080129444626381e-01
9.902318956875195699e-01
1.020992557595893802e+00
1.080472356765596720e+00
9.671958307589435533e-01
1.037870037897145492e+00
1.043049075319608665e+00
9.853941301745541281e-01
1.016375960114957566e+00
1.023966993344031851e+00
1.029580249141632819e+00
9.421886573356706984e-01
1.046511677040641075e+00
9.844738969259229089e-01
1.036553056600321376e+00
9.911815215310668670e-01
9.952378506126265956e-01
9.902841446621669652e-01
9.936023617731634117e-01
9.844011232821245905e-01
9.942471809648198988e-01
1.056906282460094326e+00
9.911354987054699084e-01
1.055380963557361218e+00
1.013145056340291950e+00
9.943452388222732141e-01
1.044139613197052618e+00
1.034973482688269719e+00
9.912125099313164878e-01
1.030704846150190201e+00
1.003064972224643192e+00
1.016428726021184614e+00
1.021883471279005029e+00
1.045771319148347089e+00
1.008381518251239894e+00
9.904906605890367866e-01
9.828880275806348710e-01
9.437867869098262030e-01
1.054346608026942356e+00
1.064915082694003479e+00
1.042401695695342800e+00
9.916022951143097508e-01
9.965328290445690795e-01
1.038602938874773951e+00
1.051942332747624720e+00
9.565532353239165619e-01
9.850850359396299272e-01
9.927507601640065404e-01
9.815019444443700003e-01
1.034327333190676823e+00
9.814121467824552525e-01
1.007442041245827813e+00
9.906101427530460413e-01
9.747581104694338361e-01
9.795981217370363092e-01
1.026082071114020611e+00
9.973676109438091020e-01
1.009307039354031987e+00
9.514618938549466165e-01
1.049808389302492095e+00
1.048941973697659735e+00
9.833703121981536288e-01
9.348051699280226501e-01
1.047177061617348137e+00
1.028225621694883518e+00
1.032096194857922589e+00
9.367592542142052503e-01
1.025210321795615442e+00
